Child_BIRTHS,MARITAL_STATUS,RESID_STATE,AGE,EMPLOYMENT,EDUC_LEVEL,YEAR,working_women,current_state
0,2,39,18,7,12,11,False,False
0,2,48,15,0,0,11,False,False
2,2,37,19,1,15,11,True,False
0,2,37,19,0,0,11,False,False
1,2,37,16,7,9,11,False,False
0,2,37,15,0,0,11,False,False
0,2,34,18,7,13,11,False,False
0,2,34,15,0,0,11,False,False
0,2,37,18,1,12,11,True,False
0,2,26,18,7,11,11,False,False
1,2,48,19,1,14,11,True,False
1,1,48,18,1,13,11,True,False
0,2,6,18,7,12,11,False,False
0,2,37,17,7,10,11,False,False
0,2,6,16,7,9,11,False,False
0,2,21,18,3,12,11,False,False
1,4,8,19,3,12,11,False,False
0,2,0,18,0,0,11,False,False
0,2,42,18,7,12,11,False,False
0,2,42,15,0,0,11,False,False
0,2,42,19,3,12,11,False,False
1,2,42,15,0,0,11,False,False
0,2,48,18,1,11,11,True,False
0,2,31,16,7,9,11,False,False
0,2,19,15,0,0,11,False,False
0,2,21,16,7,10,11,False,False
0,2,27,15,0,0,11,False,False
0,2,27,18,7,11,11,False,False
0,2,27,16,7,10,11,False,False
0,2,41,19,1,13,11,True,False
0,2,8,15,0,0,11,False,False
0,2,29,18,1,12,11,True,False
0,1,40,19,1,12,11,True,False
0,2,55,18,7,11,11,False,False
3,1,55,18,7,11,11,False,False
0,2,55,16,1,10,11,True,False
2,2,55,16,7,9,11,False,False
0,2,41,16,7,10,11,False,False
1,1,19,19,1,14,11,True,False
0,2,29,16,7,9,11,False,False
0,2,51,15,0,0,11,False,False
1,2,9,19,1,12,11,True,False
2,2,18,19,7,12,11,False,False
0,2,12,18,1,13,11,True,False
1,2,37,16,3,10,11,False,False
0,2,42,15,0,0,11,False,False
1,2,28,17,3,12,11,False,False
0,2,34,19,1,14,11,True,False
0,2,34,19,0,0,11,False,False
0,1,42,18,1,11,11,True,False
0,2,41,16,1,9,11,True,False
0,2,8,17,7,11,11,False,False
0,2,8,16,7,10,11,False,False
2,1,49,18,1,11,11,True,False
0,2,34,19,7,13,11,False,False
0,2,34,16,7,10,11,False,False
1,1,28,19,1,11,11,True,False
0,1,6,18,7,11,11,False,False
2,1,42,16,1,10,11,True,False
0,2,37,15,0,0,11,False,False
0,2,53,16,1,10,11,True,False
0,2,53,15,0,0,11,False,False
0,2,53,18,7,12,11,False,False
0,1,26,15,0,0,11,False,False
0,2,26,16,3,10,11,False,False
0,2,26,16,7,10,11,False,False
0,2,41,17,7,11,11,False,False
0,2,26,19,7,14,11,False,False
1,1,48,17,7,11,11,False,False
0,2,25,15,0,0,11,False,False
2,1,27,18,3,11,11,False,False
0,2,51,19,1,13,11,True,False
0,2,51,18,1,12,11,True,False
1,2,51,15,0,0,11,False,False
0,2,25,19,7,13,11,False,False
1,2,29,17,1,12,11,True,False
0,2,29,18,1,12,11,True,False
0,2,48,17,7,11,11,False,False
0,2,13,15,0,0,11,False,False
0,1,48,19,7,12,11,False,False
0,2,48,18,1,12,11,True,False
0,2,48,16,7,9,11,False,False
0,1,47,16,7,10,11,False,False
0,2,13,19,7,12,11,False,False
2,2,5,19,3,13,11,False,False
1,2,47,19,7,12,11,False,False
0,2,5,18,1,12,11,True,False
0,2,51,16,3,10,11,False,False
0,1,36,16,3,10,11,False,False
0,2,37,17,7,11,11,False,False
0,1,34,18,1,12,11,True,False
0,2,16,19,1,14,11,True,False
4,1,26,18,3,12,11,False,False
0,1,26,18,7,12,11,False,False
0,2,17,18,7,13,11,False,False
1,1,29,17,1,11,11,True,False
0,2,29,15,0,0,11,False,False
0,2,21,17,7,11,11,False,False
0,2,6,19,1,14,11,True,False
0,2,36,16,7,10,11,False,False
0,1,49,16,3,10,11,False,False
0,4,53,17,1,11,11,True,False
0,1,47,15,0,0,11,False,False
0,2,54,18,1,11,11,True,False
0,2,54,17,7,11,11,False,False
1,2,54,15,0,0,11,False,False
0,2,27,15,0,0,11,False,False
0,2,45,18,1,12,11,True,False
1,2,55,16,7,10,11,False,False
0,2,26,18,7,12,11,False,False
0,2,26,16,1,10,11,True,False
0,2,26,15,0,0,11,False,False
2,2,29,19,1,12,11,True,False
1,2,42,17,7,10,11,False,False
0,2,12,16,7,10,11,False,False
0,2,18,15,0,0,11,False,False
0,2,18,16,7,9,11,False,False
0,2,18,15,0,0,11,False,False
1,2,18,17,7,10,11,False,False
1,1,39,19,0,0,11,False,False
0,2,39,15,0,0,11,False,False
0,2,36,18,3,12,11,False,False
0,2,41,19,1,9,11,True,False
0,4,41,18,6,12,11,False,False
0,2,34,15,0,0,11,False,False
0,2,24,16,7,9,11,False,True
0,2,48,18,7,12,11,False,False
0,2,25,18,7,12,11,False,False
2,2,17,19,1,11,11,True,False
0,2,25,15,0,0,11,False,False
0,1,6,18,7,12,11,False,False
0,2,6,15,0,0,11,False,False
1,1,1,18,1,12,11,True,False
0,2,27,16,1,11,11,True,False
0,1,4,19,7,12,11,False,False
1,2,4,17,7,10,11,False,False
0,1,18,19,7,12,11,False,False
0,2,18,17,7,10,11,False,False
0,2,12,15,0,0,11,False,False
0,2,18,17,7,11,11,False,False
0,4,48,19,1,15,11,True,False
0,2,18,16,1,10,11,True,False
1,2,45,16,7,9,11,False,False
0,2,6,19,1,12,11,True,False
2,2,42,15,0,0,11,False,False
0,2,42,15,0,0,11,False,False
0,1,42,15,0,0,11,False,False
1,1,1,15,0,0,11,False,False
0,2,12,18,7,12,11,False,False
0,2,8,17,7,11,11,False,False
0,2,8,17,7,10,11,False,False
2,2,4,19,7,14,11,False,False
1,2,4,19,1,10,11,True,False
0,2,44,16,1,11,11,True,False
0,2,6,15,0,0,11,False,False
2,1,48,17,3,11,11,False,False
2,2,39,17,1,10,11,True,False
0,2,6,18,7,11,11,False,False
0,2,12,19,1,12,11,True,False
0,1,25,19,0,0,11,False,False
0,2,25,17,1,12,11,True,False
0,2,32,18,1,12,11,True,False
0,2,39,19,1,12,11,True,False
0,2,25,15,0,0,11,False,False
0,2,34,17,7,11,11,False,False
0,2,48,17,1,11,11,True,False
0,2,19,16,7,10,11,False,False
0,2,40,19,1,12,11,True,False
0,2,6,18,1,12,11,True,False
0,2,55,16,7,9,11,False,False
2,5,29,17,1,11,11,True,False
4,4,29,16,7,10,11,False,False
0,1,42,19,1,14,11,True,False
0,2,42,16,7,9,11,False,False
0,1,40,16,7,9,11,False,False
3,1,24,15,0,0,11,False,True
0,2,48,16,1,10,11,True,False
0,2,39,18,7,11,11,False,False
0,2,34,15,0,0,11,False,False
2,4,29,18,1,10,11,True,False
2,4,54,19,6,0,11,False,False
0,2,51,18,7,13,11,False,False
0,1,13,15,0,0,11,False,False
0,2,42,15,0,0,11,False,False
1,1,8,17,3,10,11,False,False
0,2,34,18,1,11,11,True,False
0,2,34,15,0,0,11,False,False
0,2,36,17,7,10,11,False,False
0,1,37,18,3,12,11,False,False
0,2,37,15,0,0,11,False,False
0,2,41,16,7,10,11,False,False
3,1,48,16,7,9,11,False,False
0,2,32,18,7,12,11,False,False
0,2,32,15,0,0,11,False,False
0,2,34,15,0,0,11,False,False
0,2,36,19,0,0,11,False,False
0,2,36,18,7,12,11,False,False
0,2,34,15,0,0,11,False,False
0,2,8,18,1,12,11,True,False
0,2,8,15,0,0,11,False,False
0,2,48,19,1,13,11,True,False
0,1,31,18,1,12,11,True,False
0,2,31,19,7,12,11,False,False
0,2,48,18,7,13,11,False,False
0,2,39,15,0,0,11,False,False
3,2,39,19,1,12,11,True,False
0,2,51,19,1,12,11,True,False
0,2,39,16,3,10,11,False,False
0,2,53,18,7,11,11,False,False
0,1,53,16,7,9,11,False,False
0,1,41,16,7,10,11,False,False
0,2,4,16,7,10,11,False,False
3,5,18,17,3,12,11,False,False
0,2,18,15,0,0,11,False,False
0,2,5,18,7,11,11,False,False
3,1,5,17,7,11,11,False,False
0,2,13,16,1,10,11,True,False
1,1,28,19,7,13,11,False,False
0,2,48,15,0,0,11,False,False
1,2,6,19,3,11,11,False,False
4,4,51,19,0,0,11,False,False
0,4,39,15,0,0,11,False,False
2,2,19,19,3,12,11,False,False
0,2,4,17,7,10,11,False,False
2,2,4,16,7,9,11,False,False
0,2,49,16,1,10,11,True,False
0,2,49,15,0,0,11,False,False
1,2,40,19,1,13,11,True,False
0,2,40,17,7,11,11,False,False
1,2,39,15,0,0,11,False,False
2,2,5,19,3,12,11,False,False
0,2,51,15,0,0,11,False,False
0,5,42,15,0,0,11,False,False
0,2,18,18,7,11,11,False,False
1,2,18,15,0,0,11,False,False
0,2,29,16,1,9,11,True,False
1,2,47,18,1,12,11,True,False
1,2,5,17,7,11,11,False,False
0,2,49,15,0,0,11,False,False
0,2,17,15,0,0,11,False,False
1,2,39,17,6,11,11,False,False
3,5,39,18,3,12,11,False,False
0,1,1,17,1,11,11,True,False
0,1,18,17,1,11,11,True,False
0,1,39,17,7,11,11,False,False
0,2,39,15,0,0,11,False,False
0,2,12,15,0,0,11,False,False
0,2,42,16,3,10,11,False,False
0,2,42,17,7,11,11,False,False
0,2,53,17,7,10,11,False,False
0,2,53,16,7,9,11,False,False
0,2,25,19,7,13,11,False,False
0,2,51,18,1,12,11,True,False
0,1,0,19,7,0,11,False,False
0,2,34,15,0,0,11,False,False
0,2,25,19,1,13,11,True,False
3,2,48,17,3,9,11,False,False
2,1,48,19,1,12,11,True,False
2,2,48,16,1,9,11,True,False
0,2,51,15,0,0,11,False,False
0,2,25,16,7,10,11,False,False
0,2,17,18,7,11,11,False,False
0,1,19,17,7,10,11,False,False
1,4,48,18,3,12,11,False,False
0,2,27,15,0,0,11,False,False
0,1,36,17,7,11,11,False,False
0,2,13,18,7,11,11,False,False
0,2,12,19,1,13,11,True,False
0,2,26,16,3,10,11,False,False
1,1,26,19,3,12,11,False,False
1,2,26,17,7,10,11,False,False
0,2,26,15,0,0,11,False,False
0,1,37,16,7,10,11,False,False
1,2,22,19,1,12,11,True,False
0,1,8,17,1,11,11,True,False
0,1,8,19,8,12,11,False,False
0,2,49,17,7,11,11,False,False
0,2,6,19,1,14,11,True,False
0,2,18,15,0,0,11,False,False
0,2,39,16,7,10,11,False,False
0,2,47,16,7,10,11,False,False
0,2,36,16,7,10,11,False,False
0,2,25,18,1,12,11,True,False
1,1,36,19,1,13,11,True,False
0,2,36,19,0,0,11,False,False
0,2,36,15,0,0,11,False,False
0,2,36,19,7,12,11,False,False
0,1,36,19,1,12,11,True,False
0,2,17,16,7,10,11,False,False
1,1,17,16,7,10,11,False,False
0,2,12,15,0,0,11,False,False
0,2,12,17,7,12,11,False,False
0,2,12,16,7,10,11,False,False
0,2,48,17,7,10,11,False,False
0,1,48,18,7,13,11,False,False
0,2,48,16,7,10,11,False,False
0,2,24,16,7,9,11,False,True
1,2,49,18,1,11,11,True,False
1,2,49,17,1,11,11,True,False
0,2,6,15,0,0,11,False,False
0,2,6,19,1,12,11,True,False
0,1,6,15,0,0,11,False,False
0,2,6,17,7,10,11,False,False
0,2,6,17,7,10,11,False,False
0,2,4,17,7,11,11,False,False
0,2,6,18,7,12,11,False,False
0,2,6,15,0,0,11,False,False
0,1,6,15,0,0,11,False,False
0,2,6,17,7,12,11,False,False
0,2,6,17,1,12,11,True,False
1,1,55,16,7,10,11,False,False
2,2,55,19,6,12,11,False,False
0,2,12,19,7,12,11,False,False
0,2,48,15,0,0,11,False,False
0,2,48,19,7,14,11,False,False
0,2,4,15,0,0,11,False,False
0,2,6,18,3,12,11,False,False
0,2,6,15,0,0,11,False,False
0,2,6,19,1,12,11,True,False
0,1,6,19,3,11,11,False,False
0,2,6,16,7,9,11,False,False
0,2,6,15,0,0,11,False,False
2,1,6,18,3,12,11,False,False
0,2,6,19,1,14,11,True,False
0,2,6,15,0,0,11,False,False
0,1,6,19,7,13,11,False,False
0,2,6,17,7,10,11,False,False
0,2,6,15,0,0,11,False,False
0,2,51,19,6,12,11,False,False
0,2,51,17,7,11,11,False,False
0,2,6,17,7,11,11,False,False
0,2,6,19,7,12,11,False,False
2,1,36,18,7,11,11,False,False
2,1,36,17,1,11,11,True,False
0,2,17,19,0,0,11,False,False
2,1,4,17,7,11,11,False,False
0,2,6,19,3,14,11,False,False
0,2,55,17,7,11,11,False,False
0,2,55,15,0,0,11,False,False
2,1,55,19,1,11,11,True,False
0,2,55,16,3,9,11,False,False
3,4,55,19,7,12,11,False,False
0,2,55,17,7,11,11,False,False
0,1,12,19,7,12,11,False,False
1,2,12,17,7,11,11,False,False
1,2,4,16,7,10,11,False,False
2,2,6,19,1,13,11,True,False
0,2,6,17,6,12,11,False,False
0,2,6,19,6,13,11,False,False
1,5,6,16,7,11,11,False,False
0,2,36,17,7,12,11,False,False
0,2,48,15,0,0,11,False,False
2,1,48,19,6,10,11,False,False
0,2,48,15,0,0,11,False,False
0,2,6,18,7,12,11,False,False
0,2,6,19,3,12,11,False,False
0,2,6,15,0,0,11,False,False
0,2,6,18,7,11,11,False,False
1,2,18,18,7,12,11,False,False
0,2,6,17,7,11,11,False,False
0,2,0,15,0,0,11,False,False
0,2,55,16,7,11,11,False,False
0,2,51,17,6,11,11,False,False
1,1,4,17,7,11,11,False,False
0,2,6,18,7,12,11,False,False
0,2,6,16,7,9,11,False,False
0,2,4,18,1,11,11,True,False
0,2,4,17,7,9,11,False,False
0,1,6,19,7,1,11,False,False
0,2,17,18,3,11,11,False,False
2,1,17,18,7,11,11,False,False
1,2,17,15,0,0,11,False,False
1,2,39,15,0,0,11,False,False
3,2,39,18,7,11,11,False,False
0,2,39,17,7,12,11,False,False
1,2,24,17,6,9,11,False,True
1,2,24,15,0,0,11,False,True
1,2,39,16,7,11,11,False,False
0,1,26,19,1,12,11,True,False
0,2,26,18,1,11,11,True,False
0,1,39,18,1,11,11,True,False
1,2,26,17,1,11,11,True,False
5,2,39,15,0,0,11,False,False
0,2,26,15,0,0,11,False,False
2,2,26,16,7,10,11,False,False
0,2,26,15,0,0,11,False,False
1,2,26,15,0,0,11,False,False
2,2,26,16,7,10,11,False,False
0,2,39,18,1,12,11,True,False
2,2,26,16,7,10,11,False,False
1,2,26,16,7,10,11,False,False
3,2,26,18,3,12,11,False,False
0,2,26,17,7,11,11,False,False
0,2,24,16,7,11,11,False,True
3,2,45,17,7,11,11,False,False
2,1,48,17,7,10,11,False,False
0,2,48,15,0,0,11,False,False
2,5,48,15,0,0,11,False,False
2,1,37,19,7,12,11,False,False
1,2,29,17,3,11,11,False,False
0,2,29,15,0,0,11,False,False
1,5,4,15,0,0,11,False,False
0,2,11,16,7,10,11,False,False
1,2,12,15,0,0,11,False,False
2,2,12,18,7,11,11,False,False
0,2,48,18,7,13,11,False,False
0,2,48,16,7,10,11,False,False
0,2,48,15,0,0,11,False,False
0,2,37,17,7,11,11,False,False
1,2,37,15,0,0,11,False,False
0,2,37,15,0,0,11,False,False
0,2,51,16,7,10,11,False,False
0,2,28,16,7,11,11,False,False
1,2,28,15,0,0,11,False,False
2,1,28,15,0,0,11,False,False
2,1,48,18,7,12,11,False,False
0,1,28,18,1,12,11,True,False
0,2,48,18,7,12,11,False,False
0,2,48,16,7,10,11,False,False
0,2,24,15,0,0,11,False,True
3,5,48,19,7,13,11,False,False
0,2,37,17,1,10,11,True,False
0,2,37,15,0,0,11,False,False
0,2,26,15,0,0,11,False,False
0,4,13,17,7,11,11,False,False
1,2,45,16,7,10,11,False,False
2,2,45,19,7,12,11,False,False
0,1,45,16,3,10,11,False,False
1,2,13,19,3,12,11,False,False
0,2,45,16,1,9,11,True,False
0,2,51,19,6,12,11,False,False
2,2,51,17,7,11,11,False,False
0,2,28,19,7,12,11,False,False
1,2,28,16,7,9,11,False,False
0,2,28,17,7,11,11,False,False
0,2,28,17,7,11,11,False,False
0,2,26,19,3,12,11,False,False
0,2,47,19,1,12,11,True,False
0,5,48,19,5,12,11,False,False
1,2,48,19,3,12,11,False,False
0,2,37,18,7,12,11,False,False
0,1,28,19,3,10,11,False,False
3,4,28,17,1,10,11,True,False
0,2,28,16,7,9,11,False,False
0,2,28,16,7,11,11,False,False
3,2,28,19,0,0,11,False,False
2,2,24,19,3,10,11,False,True
2,2,24,18,3,11,11,False,True
1,2,24,16,7,9,11,False,True
0,2,45,16,7,9,11,False,False
0,2,13,15,0,0,11,False,False
0,1,37,16,7,10,11,False,False
0,2,37,17,3,11,11,False,False
1,2,13,19,7,12,11,False,False
1,2,45,16,1,11,11,True,False
0,2,6,18,7,13,11,False,False
0,2,37,16,7,10,11,False,False
1,2,37,15,0,0,11,False,False
0,2,28,18,7,12,11,False,False
2,4,28,16,1,10,11,True,False
0,2,28,15,0,0,11,False,False
2,2,28,16,3,9,11,False,False
2,2,28,19,3,12,11,False,False
3,2,28,19,1,11,11,True,False
1,2,28,18,7,10,11,False,False
3,2,17,17,7,11,11,False,False
0,2,17,19,7,12,11,False,False
0,2,28,15,0,0,11,False,False
2,2,47,17,7,11,11,False,False
2,2,26,19,7,13,11,False,False
2,2,46,17,1,11,11,True,False
0,2,29,18,7,12,11,False,False
0,0,29,19,1,12,11,True,False
0,2,29,17,3,11,11,False,False
0,2,48,15,0,0,11,False,False
2,4,13,17,1,11,11,True,False
0,2,21,19,3,12,11,False,False
1,2,13,17,7,10,11,False,False
0,2,13,16,7,9,11,False,False
1,2,42,17,7,11,11,False,False
1,2,48,18,1,13,11,True,False
0,2,48,16,7,10,11,False,False
2,1,48,18,1,13,11,True,False
0,2,48,18,7,12,11,False,False
1,2,24,17,7,11,11,False,True
2,2,24,18,3,12,11,False,True
0,2,24,18,7,11,11,False,True
0,2,37,16,7,11,11,False,False
3,1,37,19,3,12,11,False,False
1,2,37,18,7,11,11,False,False
2,2,37,17,7,11,11,False,False
0,2,37,16,7,10,11,False,False
0,2,37,15,0,0,11,False,False
1,2,45,19,0,0,11,False,False
1,2,45,17,3,11,11,False,False
1,2,28,15,0,0,11,False,False
0,2,28,17,1,11,11,True,False
1,1,6,15,0,0,11,False,False
0,2,13,16,3,10,11,False,False
1,2,13,18,7,11,11,False,False
2,2,28,16,7,8,11,False,False
2,2,24,16,7,10,11,False,True
0,2,39,19,1,12,11,True,False
0,2,39,17,7,9,11,False,False
0,1,37,18,1,12,11,True,False
0,2,42,15,0,0,11,False,False
1,2,29,15,0,0,11,False,False
0,2,29,17,3,11,11,False,False
1,2,29,16,3,9,11,False,False
1,2,29,16,3,8,11,False,False
2,2,48,18,7,11,11,False,False
0,2,18,15,0,0,11,False,False
2,2,36,19,3,11,11,False,False
0,2,45,16,7,9,11,False,False
1,2,45,17,3,10,11,False,False
0,2,45,17,3,10,11,False,False
1,2,6,15,0,0,11,False,False
0,2,42,17,7,11,11,False,False
1,2,37,16,7,10,11,False,False
0,2,47,19,1,12,11,True,False
1,1,47,18,3,12,11,False,False
2,2,37,16,1,10,11,True,False
0,2,37,15,0,0,11,False,False
0,2,37,15,0,0,11,False,False
0,2,48,15,0,0,11,False,False
0,2,28,19,7,13,11,False,False
0,2,22,16,7,11,11,False,False
0,2,24,16,7,10,11,False,True
0,2,26,19,1,12,11,True,False
0,2,26,19,7,14,11,False,False
1,2,26,19,7,11,11,False,False
0,2,26,15,0,0,11,False,False
2,2,13,19,1,12,11,True,False
2,2,13,19,7,13,11,False,False
2,2,13,18,3,12,11,False,False
0,2,13,16,7,11,11,False,False
0,2,6,17,7,11,11,False,False
0,2,6,15,0,0,11,False,False
0,2,6,18,1,12,11,True,False
0,2,6,17,7,11,11,False,False
0,2,11,17,7,11,11,False,False
0,2,48,18,3,12,11,False,False
0,2,48,17,7,11,11,False,False
1,2,18,19,7,13,11,False,False
0,2,18,17,7,10,11,False,False
1,2,18,16,7,10,11,False,False
0,2,28,16,7,10,11,False,False
0,2,28,19,7,12,11,False,False
2,2,28,17,3,0,11,False,False
3,2,28,18,7,10,11,False,False
0,2,28,17,7,11,11,False,False
1,2,28,16,7,9,11,False,False
0,2,28,15,0,0,11,False,False
1,2,1,16,7,10,11,False,False
2,1,1,18,7,12,11,False,False
0,2,1,19,7,12,11,False,False
2,2,26,18,2,12,11,False,False
5,2,13,19,3,12,11,False,False
0,2,13,15,0,0,11,False,False
0,2,1,15,0,0,11,False,False
0,2,1,17,7,11,11,False,False
1,2,29,19,1,13,11,True,False
0,2,17,17,7,11,11,False,False
0,2,48,17,7,11,11,False,False
0,2,37,19,7,13,11,False,False
0,2,1,15,0,0,11,False,False
0,2,1,18,3,11,11,False,False
0,2,1,16,7,10,11,False,False
0,2,1,17,7,9,11,False,False
2,2,13,15,0,0,11,False,False
0,2,1,15,0,0,11,False,False
0,2,1,19,1,12,11,True,False
0,2,13,19,0,0,11,False,False
1,2,24,19,0,0,11,False,True
0,2,48,16,7,9,11,False,False
0,2,51,15,0,0,11,False,False
4,2,18,19,3,12,11,False,False
3,4,17,18,1,12,11,True,False
2,2,13,18,1,12,11,True,False
0,2,28,15,0,0,11,False,False
1,2,17,17,7,11,11,False,False
0,5,20,19,1,12,11,True,False
0,2,24,15,0,0,11,False,True
0,2,24,19,1,12,11,True,True
0,2,18,18,6,12,11,False,False
3,5,45,19,7,11,11,False,False
0,2,48,18,3,12,11,False,False
0,2,48,16,7,9,11,False,False
0,2,48,16,3,9,11,False,False
0,2,48,17,1,11,11,True,False
0,2,48,19,1,13,11,True,False
0,2,48,17,1,10,11,True,False
0,2,45,18,1,12,11,True,False
0,2,6,17,7,11,11,False,False
1,2,6,15,0,0,11,False,False
0,2,24,17,7,11,11,False,True
0,1,21,19,1,14,11,True,False
0,2,21,17,1,11,11,True,False
3,2,45,17,7,10,11,False,False
0,2,6,19,3,12,11,False,False
0,2,26,19,3,12,11,False,False
0,2,26,17,7,10,11,False,False
0,2,51,17,7,10,11,False,False
1,2,6,16,7,9,11,False,False
4,5,6,17,3,11,11,False,False
5,2,48,19,7,11,11,False,False
0,2,51,16,7,9,11,False,False
0,2,24,16,7,10,11,False,True
0,2,22,17,3,10,11,False,False
0,2,51,18,7,13,11,False,False
4,2,45,18,1,12,11,True,False
1,2,45,16,7,10,11,False,False
1,2,51,19,1,12,11,True,False
1,2,51,15,0,0,11,False,False
2,2,6,18,7,11,11,False,False
1,2,6,16,7,10,11,False,False
0,2,45,17,1,11,11,True,False
1,2,24,18,7,12,11,False,True
1,2,24,18,7,12,11,False,True
2,2,13,18,8,12,11,False,False
0,2,17,16,7,10,11,False,False
1,2,13,17,3,12,11,False,False
0,2,13,16,7,9,11,False,False
1,2,47,16,7,11,11,False,False
0,2,47,15,0,0,11,False,False
0,2,6,19,1,13,11,True,False
0,2,48,17,9,0,11,False,False
1,2,48,17,1,11,11,True,False
2,1,48,18,7,12,11,False,False
0,2,22,17,7,11,11,False,False
0,2,28,16,7,11,11,False,False
0,0,28,16,7,10,11,False,False
0,2,28,15,0,0,11,False,False
0,2,42,15,0,0,11,False,False
2,2,42,17,1,12,11,True,False
0,2,11,19,7,14,11,False,False
0,2,28,15,0,0,11,False,False
0,2,24,16,7,10,11,False,True
1,2,24,18,7,12,11,False,True
1,2,45,18,7,12,11,False,False
0,2,13,18,6,12,11,False,False
3,2,45,15,0,0,11,False,False
0,2,5,19,1,12,11,True,False
1,2,5,15,0,0,11,False,False
0,2,13,19,7,12,11,False,False
0,1,51,16,7,10,11,False,False
0,2,17,16,7,10,11,False,False
0,2,24,18,7,12,11,False,True
2,2,11,19,3,12,11,False,False
1,2,11,16,7,10,11,False,False
1,2,11,18,0,0,11,False,False
1,2,45,19,1,12,11,True,False
0,2,45,16,7,9,11,False,False
0,2,28,19,3,12,11,False,False
0,2,1,19,3,12,11,False,False
0,2,24,17,1,11,11,True,True
1,2,6,18,7,12,11,False,False
0,2,6,18,3,12,11,False,False
1,2,6,15,0,0,11,False,False
1,2,22,15,0,0,11,False,False
0,2,22,15,0,0,11,False,False
0,2,22,19,1,13,11,True,False
0,2,6,15,0,0,11,False,False
0,2,6,15,0,0,11,False,False
2,1,45,19,3,12,11,False,False
0,2,45,17,3,12,11,False,False
3,2,45,15,0,0,11,False,False
1,2,6,19,1,12,11,True,False
0,2,6,18,3,12,11,False,False
1,2,6,15,0,0,11,False,False
0,2,6,15,0,0,11,False,False
1,5,6,18,7,11,11,False,False
0,2,6,19,1,12,11,True,False
0,2,48,19,7,12,11,False,False
0,2,39,18,0,0,13,False,False
1,2,39,17,0,0,13,False,False
0,2,6,18,7,0,13,False,False
1,2,42,16,7,10,13,False,False
0,2,6,18,7,11,13,False,False
0,2,29,18,1,11,13,True,False
2,2,47,19,1,12,13,True,False
1,4,47,17,7,10,13,False,False
0,2,38,16,7,10,13,False,False
0,2,38,16,7,9,13,False,False
0,2,45,16,7,11,13,False,False
0,2,45,15,0,0,13,False,False
1,1,18,17,7,11,13,False,False
0,2,45,17,7,11,13,False,False
0,2,19,17,7,10,13,False,False
0,2,21,17,7,11,13,False,False
1,2,21,15,0,0,13,False,False
0,2,29,17,7,11,13,False,False
0,2,39,18,3,11,13,False,False
0,2,47,19,5,11,13,False,False
2,2,6,19,1,11,13,True,False
0,2,19,17,1,10,13,True,False
2,2,19,16,1,9,13,True,False
0,2,18,19,7,12,13,False,False
0,2,18,16,7,9,13,False,False
0,2,36,17,7,11,13,False,False
0,2,36,15,0,0,13,False,False
0,2,19,17,7,10,13,False,False
0,2,18,15,0,0,13,False,False
0,2,34,15,0,0,13,False,False
0,2,35,16,7,10,13,False,False
0,2,6,18,7,11,13,False,False
0,2,6,16,7,10,13,False,False
1,1,8,16,7,9,13,False,False
0,2,6,15,0,0,13,False,False
0,2,36,17,0,0,13,False,False
0,2,26,19,7,0,13,False,False
0,2,12,15,0,0,13,False,False
1,2,48,17,7,11,13,False,False
2,5,48,15,0,0,13,False,False
0,1,20,17,3,11,13,False,False
0,2,19,18,7,11,13,False,False
0,2,19,15,0,0,13,False,False
0,2,48,17,7,11,13,False,False
1,2,37,18,3,11,13,False,False
0,2,37,17,6,10,13,False,False
0,2,34,17,7,10,13,False,False
0,2,34,16,1,10,13,True,False
0,2,21,16,7,9,13,False,False
0,2,49,16,7,10,13,False,False
0,2,26,16,1,11,13,True,False
0,2,37,19,0,0,13,False,False
0,2,6,18,1,12,13,True,False
0,2,6,17,1,11,13,True,False
0,2,37,15,0,0,13,False,False
0,2,37,16,7,9,13,False,False
0,1,8,15,0,0,13,False,False
0,2,44,19,1,12,13,True,False
0,2,42,16,7,0,13,False,False
1,2,42,17,1,10,13,True,False
0,2,42,15,0,0,13,False,False
0,2,31,17,1,10,13,True,False
0,2,19,16,3,10,13,False,False
0,2,21,18,7,0,13,False,False
0,2,27,17,7,10,13,False,False
0,2,27,18,7,0,13,False,False
0,2,8,17,7,10,13,False,False
0,2,42,16,3,9,13,False,False
0,2,37,15,0,0,13,False,False
0,2,55,18,1,12,13,True,False
2,2,55,18,1,11,13,True,False
0,2,39,15,0,0,13,False,False
1,2,41,15,0,0,13,False,False
0,2,41,18,3,11,13,False,False
0,2,41,16,1,10,13,True,False
0,2,29,18,3,11,13,False,False
0,2,51,17,7,10,13,False,False
0,1,47,15,0,0,13,False,False
0,2,39,16,7,9,13,False,False
1,2,37,18,7,12,13,False,False
1,2,37,15,0,0,13,False,False
0,2,42,17,7,10,13,False,False
1,2,28,19,7,13,13,False,False
0,2,41,16,7,9,13,False,False
1,1,37,15,0,0,13,False,False
0,2,12,17,1,11,13,True,False
0,2,41,18,3,11,13,False,False
0,2,8,19,7,0,13,False,False
0,2,8,17,7,11,13,False,False
0,2,34,18,7,11,13,False,False
0,2,28,15,0,0,13,False,False
2,1,42,18,1,12,13,True,False
1,2,42,16,7,9,13,False,False
0,1,29,15,0,0,13,False,False
0,2,37,17,1,11,13,True,False
0,2,53,18,7,0,13,False,False
0,2,53,16,7,10,13,False,False
0,2,1,16,3,10,13,False,False
0,1,26,17,7,11,13,False,False
1,1,26,18,1,12,13,True,False
